total_net_assets,fund_yield,annual_holdings_turnover,fund_annual_report_net_expense_ratio,asset_stocks,asset_bonds,fund_sector_basic_materials,fund_sector_communication_services,fund_sector_consumer_cyclical,fund_sector_consumer_defensive,fund_sector_energy,fund_sector_financial_services,fund_sector_healthcare,fund_sector_industrials,fund_sector_real_estate,fund_sector_technology,fund_sector_utilities,fund_price_earning_ratio,fund_bond_maturity,fund_bonds_aaa,fund_bonds_aa,fund_bonds_a,fund_bonds_bbb,fund_bonds_bb,fund_bonds_below_b,fund_return_ytd,fund_alpha_3years,investment_type_Blend,investment_type_Growth,investment_type_Value,size_type_Large,size_type_Medium,size_type_Small
17868312.0,0.0273,0.1484,0.0009,0.9988,0.0,0.0063,0.0042,0.098,0.0503,0.0023,0.3857,0.0061,0.1436,0.1945,0.0313,0.0777,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1465,-1.55,0,0,1,1,0,0
4243902.0,0.0204,0.1745,0.0009,0.9918,0.0,0.007,0.0323,0.1944,0.0162,0.0795,0.2597,0.0381,0.1067,0.0,0.0224,0.2437,22.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419,-2.12,0,0,1,1,0,0
23909412.0,0.0,0.1006,0.0009,0.0,0.0,0.0622,0.0848,0.1546,0.067,0.0138,0.0892,0.0979,0.2221,0.0382,0.1568,0.0134,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587,1.18,1,0,0,1,0,0
602296704.0,0.0148,0.0576,0.0009,0.9983,0.0,0.0628,0.0809,0.1607,0.0679,0.0137,0.0919,0.0971,0.2222,0.038,0.152,0.0129,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,-0.48,1,0,0,1,0,0
75317560.0,0.0093,0.0865,0.0009,0.9979,0.0,0.0981,0.1091,0.1098,0.052,0.0186,0.098,0.0696,0.0904,0.0,0.3471,0.0073,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747,1.53,0,0,1,1,0,0
5001382.0,0.02,0.1021,0.0019,0.9909,0.0,0.2199,0.0568,0.0648,0.1366,0.0808,0.2495,0.0389,0.073,0.0157,0.009,0.055,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665,0.0,1,0,0,1,0,0
152130480.0,0.0138,0.4054,0.0029,0.9941,0.0,0.028,0.1054,0.0961,0.0827,0.025,0.1486,0.1276,0.1093,0.0324,0.2204,0.0244,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936,0.58,1,0,0,1,0,0
10797301.0,0.0154,0.2,0.007,0.9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.007,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1047,-14.02,0,0,1,0,1,0
6046893.0,0.0132,0.1832,0.0019,0.9972,0.0,0.1869,0.1885,0.0073,0.3046,0.0,0.1679,0.0,0.1144,0.0304,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261,-3.3,1,0,0,1,0,0
9571783.0,0.0,0.0,0.0029,0.9985,0.0,0.0177,0.1107,0.113,0.0832,0.0247,0.1438,0.1283,0.1064,0.041,0.2096,0.0216,21.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.0,1,0,0,1,0,0
3230397.0,0.0176,0.1674,0.0039,0.9946,0.0,0.2613,0.0992,0.0266,0.0318,0.0933,0.412,0.0285,0.0077,0.0169,0.0,0.0226,26.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364,0.0,1,0,0,1,0,0
53915292.0,0.0111,1.7116,0.0065,0.0,0.0,0.0515,0.0852,0.0987,0.0944,0.0335,0.1064,0.1508,0.1172,0.0385,0.2024,0.0215,20.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,1,0,0,1,0,0
43366468.0,0.0181,0.1063,0.0019,0.9994,0.0,0.0926,0.0297,0.0456,0.0211,0.0058,0.1803,0.0031,0.0495,0.0,0.5722,0.0,20.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859,12.81,1,0,0,1,0,0
2854566.0,0.0333,0.1108,0.0019,0.9992,0.0,0.2195,0.2544,0.0677,0.0482,0.0375,0.2744,0.0438,0.0206,0.0338,0.0,0.0,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2283,0.0,0,0,1,0,1,0
31065244.0,0.0,0.0,0.0059,1.0,0.0,0.0248,0.1522,0.0907,0.0226,0.0,0.1293,0.1024,0.0983,0.0204,0.3467,0.0127,38.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
59441812.0,0.0,0.0,0.0085,0.0,0.0,0.0246,0.1111,0.1186,0.0648,0.0279,0.1478,0.1309,0.0926,0.0255,0.2307,0.0255,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
565924352.0,0.0148,0.03,0.00084,0.9982,0.0,0.8409,0.0,0.1262,0.0,0.0047,0.0,0.0,0.0282,0.0,0.0,0.0,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1607,-2.68,1,0,0,0,1,0
225449248.0,0.0301,0.89,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0.0203,0.0768,0.0969,0.1596,0.1438,0.01,0.0505,-0.6,1,0,0,0,0,1
1762491904.0,0.0169,0.06,0.00084,0.9974,0.0,0.0,0.0,0.0006,0.0,0.0,0.9848,0.0,0.0007,0.014,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514,-3.71,0,0,1,1,0,0
4640305152.0,0.0093,0.24,0.0025,0.9992,0.0,0.056,0.0555,0.1659,0.0483,0.0589,0.1295,0.0659,0.1768,0.1076,0.1089,0.0267,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2709,-9.35,0,0,1,0,0,1
369908320.0,0.0171,0.14,0.0025,0.9993,0.0,0.0311,0.077,0.1152,0.0773,0.0869,0.172,0.1145,0.1132,0.0296,0.1512,0.032,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2205,-3.52,0,0,1,1,0,0
2675718656.0,0.0178,0.24,0.0039,0.9911,0.0002,0.0946,0.0493,0.1615,0.0696,0.0415,0.1134,0.0505,0.2571,0.0611,0.0771,0.0244,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345,-3.18,0,0,1,0,1,0
4752213504.0,0.0233,0.25,0.0039,0.0,0.0,0.1064,0.0796,0.0545,0.0422,0.2184,0.2634,0.0048,0.0329,0.0221,0.1497,0.026,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1479,-1.12,0,0,1,1,0,0
6748741120.0,0.0213,0.15,0.0025,0.9974,0.0,0.1053,0.0612,0.1419,0.0804,0.1027,0.1868,0.0542,0.1404,0.0164,0.0669,0.0437,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1457,-2.6,0,0,1,1,0,0
7162112512.0,0.0181,0.13,0.0025,0.9989,0.0,0.0288,0.0789,0.1106,0.0799,0.0895,0.1758,0.1189,0.1075,0.0225,0.1549,0.0325,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181,-3.04,0,0,1,1,0,0
76346592.0,0.0,0.0,0.0058,1.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,29.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512,0.0,0,1,0,1,0,0
170427056.0,0.0,0.0,0.0085,0.9915,0.0,0.0226,0.1118,0.1201,0.0629,0.0282,0.1421,0.1311,0.088,0.0259,0.2426,0.0246,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734,0.0,1,0,0,1,0,0
52241724.0,0.0,0.0,0.0085,0.0,0.0,0.0234,0.1117,0.1242,0.0641,0.0267,0.1443,0.1292,0.0905,0.0251,0.2344,0.0263,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652,0.0,1,0,0,1,0,0
17700930.0,0.0,0.0,0.012,1.0,0.0,0.1456,0.0206,0.0,0.0703,0.1041,0.3009,0.0298,0.0871,0.135,0.0432,0.0636,16.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
14720710.0,0.0,0.0,0.0059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
6000902.0,0.0111,0.63,0.007,0.9985,0.0,0.0186,0.0993,0.2012,0.0415,0.0033,0.1222,0.1535,0.1398,0.0127,0.1885,0.0195,29.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.0,0,1,0,1,0,0
1255508224.0,0.0036,1.14,0.007,0.9982,0.0,0.0,0.1949,0.1795,0.0469,0.071,0.09,0.2069,0.0,0.046,0.1648,0.0,31.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027,15.73,0,1,0,1,0,0
212236656.0,0.0126,0.41,0.0029,0.9993,0.0,0.0213,0.1063,0.1308,0.0527,0.0276,0.1411,0.1328,0.1014,0.0306,0.2333,0.0219,27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559,-0.81,1,0,0,1,0,0
26604560.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0823,0.1783,0.031,0.0,0.0364,0.2549,0.2176,0.0136,0.1859,0.0,41.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
35957424.0,0.0,0.0,0.0085,0.9929,0.0,0.0226,0.1118,0.1201,0.0629,0.0282,0.1421,0.1311,0.088,0.0259,0.2426,0.0246,26.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606,0.0,1,0,0,1,0,0
21102672.0,0.0,0.0,0.0064,1.0,0.0,0.0207,0.011,0.168,0.0542,0.0326,0.1772,0.1239,0.1851,0.0352,0.1669,0.0251,21.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0
802836800.0,0.0239,0.34,0.00084,0.9977,0.0,0.0034,0.0,0.0024,0.9729,0.0,0.0,0.0187,0.0026,0.0,0.0,0.0,24.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598,4.15,0,0,1,1,0,0
8125747200.0,0.0103,0.0,0.0056,0.9996,0.0,0.0,0.0199,0.0769,0.2147,0.0,0.1457,0.2043,0.2587,0.0,0.0799,0.0,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264,-1.14,1,0,0,1,0,0
5952836096.0,0.0067,0.05,0.00084,0.999,0.0,0.0,0.006,0.0,0.0,0.0,0.0903,0.0,0.0166,0.0,0.8871,0.0,34.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312,12.35,0,1,0,1,0,0
374086784.0,0.003,2.5,0.0155,0.0,0.0,0.0754,0.0957,0.0986,0.0447,0.0645,0.0663,0.2338,0.101,0.0344,0.1797,0.0059,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158,-1.95,1,0,0,1,0,0
11895263.0,0.0046,1.14,0.006,0.9986,0.0,0.0,0.0,0.5953,0.2976,0.0049,0.0,0.069,0.0255,0.0,0.0078,0.0,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,1.21,0,0,1,1,0,0
6414728.0,0.0131,1.31,0.006,0.9963,0.0,0.0152,0.0,0.0449,0.9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1133,-0.4,0,0,1,0,1,0
21984978.0,0.0092,0.83,0.006,0.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,-5.06,0,0,1,0,1,0
82035400.0,0.0026,1.13,0.006,0.9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459,10.83,1,0,0,1,0,0
238713712.0,0.0172,1.76,0.006,0.9948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138,-10.46,0,0,1,0,1,0
1186244096.0,0.0035,1.29,0.006,0.9995,0.0,0.0,0.0,0.3158,0.0,0.0,0.0,0.0,0.6842,0.0,0.0,0.0,24.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142,-6.22,1,0,0,0,1,0
102563488.0,0.0,0.0,0.005,0.0,0.0,0.0426,0.0763,0.0818,0.0446,0.0515,0.2005,0.1303,0.1182,0.0543,0.1511,0.0488,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965,0.0,0,0,1,1,0,0
1031806208.0,0.0304,0.05,0.00084,0.998,0.0,0.0061,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.003,0.9862,22.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,3.48,0,0,1,0,1,0
405925120.0,0.0128,0.31,0.0029,0.9987,0.0,0.0233,0.1064,0.1147,0.0673,0.0258,0.1306,0.1351,0.0989,0.0304,0.2462,0.0214,19.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915,-3.74,0,0,1,1,0,0
11805288448.0,0.0192,0.86,0.007,0.9995,0.0,0.0295,0.0298,0.045,0.115,0.005,0.1659,0.1099,0.1808,0.0342,0.1005,0.1846,21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448,-2.78,0,0,1,1,0,0
4489885696.0,0.022,0.18,0.0074,0.9977,0.0,0.0178,0.15,0.3228,0.0491,0.0322,0.2881,0.0788,0.0,0.0515,0.0097,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032,-3.1,1,0,0,1,0,0
34519456.0,0.0442,0.0,0.0059,0.0,0.0,0.2239,0.0789,0.0939,0.0374,0.1259,0.236,0.0,0.1192,0.0185,0.0459,0.0204,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807,-2.32,0,0,1,0,1,0
54271560.0,0.0199,0.0,0.0037,0.0,0.0,0.147,0.0247,0.1357,0.0322,0.0765,0.1668,0.0316,0.1265,0.1429,0.0905,0.0256,12.1,9.44,0.4471,0.0689,0.134,0.1778,0.0995,0.0221,0.1022,-1.29,0,0,1,0,1,0
2662585.0,0.0362,0.0,0.0029,0.9984,0.0,0.0714,0.0597,0.0602,0.1185,0.0321,0.1547,0.1297,0.0427,0.0404,0.1163,0.1743,18.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295,0.0,0,0,1,0,1,0
1235320.0,0.0,0.0,0.0029,0.9994,0.0,0.0,0.1282,0.1099,0.0181,0.0,0.019,0.0359,0.043,0.0548,0.5911,0.0,29.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967,0.0,0,1,0,0,0,1
5032722.0,0.0,0.0,0.0039,0.9946,0.0,0.0,0.0,0.0728,0.0,0.0,0.0,0.0,0.0,0.9272,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0
1187775.0,0.0,0.0,0.0029,0.9991,0.0,0.0,0.124,0.025,0.3507,0.0006,0.0395,0.2773,0.0774,0.0096,0.015,0.0811,19.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.0,0,0,1,1,0,0
121213328.0,0.0051,5.36,0.0078,0.0,0.0,0.2089,0.0404,0.09,0.0482,0.0985,0.2089,0.0498,0.1238,0.0293,0.0819,0.0204,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668,0.0,0,0,1,1,0,0
19566166.0,0.0,0.0,0.0095,0.9972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1269,0.0,1,0,0,0,1,0
5234781696.0,0.0184,0.34,0.0052,0.9977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1381,4.16,1,0,0,0,1,0
31711902.0,0.0,0.0,0.0095,0.9972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3666,0.0,1,0,0,0,1,0
1440090496.0,0.017,0.38,0.0045,0.9986,0.0,0.0865,0.118,0.1428,0.106,0.0368,0.1611,0.0557,0.0454,0.0135,0.2127,0.0215,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747,0.71,1,0,0,1,0,0
126399256.0,0.0061,0.329,0.0045,0.9953,0.0,0.0,0.3994,0.3774,0.0396,0.0,0.0516,0.0,0.0292,0.0293,0.0736,0.0,21.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1486,5.7,0,1,0,1,0,0
472143296.0,0.0,0.0,0.005,0.9975,0.0,0.0017,0.1251,0.162,0.0198,0.0,0.0869,0.1869,0.0545,0.0072,0.3379,0.0177,28.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258,0.0,0,1,0,1,0,0
0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
37894100.0,0.0013,1.99,0.006,0.0,0.0,0.0816,0.0647,0.1426,0.2292,0.0022,0.0163,0.1311,0.0835,0.0508,0.198,0.0,21.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,5.58,0,1,0,1,0,0
75047096.0,0.002,1.33,0.0094,0.9969,0.0,0.2241,0.0224,0.0948,0.0,0.0,0.0496,0.2782,0.0457,0.0,0.2774,0.0078,27.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873,-11.42,0,1,0,1,0,0
44673488.0,0.0,0.0,0.0085,0.9919,0.0,0.0217,0.0537,0.2022,0.0659,0.0658,0.1106,0.1626,0.1582,0.0259,0.1334,0.0,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298,0.0,0,1,0,0,0,1
63286556.0,0.0138,0.0,0.0093,0.0,0.0,0.1901,0.0247,0.195,0.0339,0.0831,0.1796,0.0408,0.1273,0.0233,0.0813,0.0209,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1685,-1.41,0,0,1,0,1,0
2201807360.0,0.0274,0.16,0.004,0.9975,0.0,0.4959,0.0,0.0806,0.0389,0.3596,0.0,0.0,0.0091,0.016,0.0,0.0,19.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983,-10.66,0,0,1,1,0,0
19546560.0,0.0263,0.68,0.0052,0.9991,0.0,0.0368,0.0738,0.0945,0.0796,0.0116,0.1819,0.1698,0.1793,0.0,0.1727,0.0,23.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275,0.0,1,0,0,1,0,0
51993808.0,0.0338,0.1881,0.0065,0.9986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1137,2.56,1,0,0,0,0,1
375258944.0,0.0166,0.56,0.0045,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0036,0.9917,0.0,0.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1651,-6.96,1,0,0,0,1,0
161895744.0,0.0192,0.2848,0.0058,0.9995,0.0,0.0371,0.156,0.1664,0.0199,0.0789,0.2832,0.0,0.1101,0.0304,0.0,0.1181,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935,-8.04,0,0,1,0,1,0
21526258.0,0.0889,0.0,0.0078,0.0,0.0,0.4626,0.0032,0.0367,0.1621,0.1394,0.0097,0.0068,0.1098,0.0016,0.0068,0.0614,16.71,0.0,0.4055,0.0624,0.2379,0.2923,0.0019,0.0,0.1164,-4.81,0,0,1,1,0,0
425897824.0,0.0079,0.53,0.007,0.9994,0.0,0.0002,0.0,0.1131,0.0,0.0,0.0,0.0,0.5169,0.0,0.2471,0.1226,33.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1482,6.58,0,1,0,1,0,0
775949056.0,0.0119,0.48,0.0009,1.0,0.0,0.0355,0.0522,0.1098,0.0622,0.031,0.1148,0.157,0.1211,0.0566,0.21,0.0499,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696,-2.52,1,0,0,1,0,0
2589396224.0,0.0194,0.2,0.0025,0.9993,0.0,0.0753,0.0601,0.1215,0.1299,0.0265,0.1565,0.126,0.1512,0.018,0.0956,0.0394,19.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092,-0.71,1,0,0,1,0,0
13078893568.0,0.0106,0.17,0.0009,1.0,0.0,0.0131,0.11,0.1389,0.0855,0.009,0.0983,0.1512,0.0827,0.0196,0.2739,0.0178,26.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,-0.1,1,0,0,1,0,0
45686312.0,0.0,0.0,0.005,0.9989,0.0,0.019,0.1265,0.126,0.092,0.0186,0.1171,0.1079,0.1122,0.0146,0.2554,0.0108,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544,0.0,1,0,0,1,0,0
5491100160.0,0.0246,0.29,0.0046,0.0,0.0,0.4725,0.0,0.0,0.1574,0.3073,0.0,0.0,0.0084,0.0124,0.0,0.0422,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,-7.92,0,0,1,1,0,0
220974224.0,0.0,1.24,0.0045,1.0,0.0,0.0158,0.1804,0.1616,0.0,0.0202,0.1506,0.0764,0.0408,0.0,0.3365,0.0176,28.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149,1.56,0,1,0,1,0,0
37247176.0,0.0162,0.049,0.0051,1.0,0.0,0.0,0.012,0.0517,0.0432,0.0514,0.1918,0.204,0.2967,0.0,0.1061,0.043,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351,5.62,0,1,0,1,0,0
101523416.0,0.0044,0.0,0.005,0.998,0.0,0.0451,0.1249,0.0216,0.0037,0.0008,0.0434,0.2634,0.0848,0.0102,0.4021,0.0,41.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091,0.0,0,1,0,0,1,0
2270508032.0,0.001,0.33,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641,0.0,0.9359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,4.71,0,1,0,0,1,0
76142640.0,0.0205,0.26,0.0049,0.9981,0.0,0.3701,0.0,0.039,0.1537,0.2205,0.0,0.0018,0.1566,0.0066,0.0041,0.0475,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,-5.6,0,0,1,1,0,0
6867152.0,0.0,0.0,0.0045,0.999,0.0,0.0,0.0505,0.1845,0.072,0.0,0.0,0.6201,0.0097,0.0047,0.0586,0.0,27.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
463717440.0,0.0507,2.31,0.001,0.0,0.0,0.0002,0.0138,0.0084,0.0003,0.0003,0.0058,0.0006,0.0105,0.9593,0.0008,0.0001,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895,-4.88,0,0,1,0,1,0
24533348.0,0.0467,0.4,0.002,0.0,0.0,0.1634,0.075,0.035,0.1095,0.031,0.2185,0.1554,0.0672,0.0336,0.0316,0.0796,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,-3.06,0,0,1,1,0,0
739357952.0,0.0495,0.57,0.002,0.0,0.0,0.1337,0.0847,0.0398,0.1476,0.0029,0.17,0.1923,0.0882,0.0287,0.007,0.1052,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772,-3.04,0,0,1,1,0,0
44272552.0,0.0,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445,-0.85,1,0,0,0,0,1
85140568.0,0.0295,0.0,0.008,0.0,0.0,0.0469,0.1143,0.056,0.1993,0.0201,0.1584,0.0816,0.0943,0.0618,0.0122,0.1551,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,-6.14,0,0,1,1,0,0
29101970.0,0.0,0.0,0.003,0.9961,0.0,0.09,0.0,0.0,0.0367,0.0,0.0,0.0,0.6897,0.0,0.0828,0.1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
2001873024.0,0.0277,0.55,0.0058,1.0,0.0,0.2254,0.0514,0.1388,0.1837,0.008,0.0081,0.0956,0.1641,0.0,0.1226,0.0024,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,-0.17,1,0,0,1,0,0
220527312.0,0.0139,0.09,0.007,0.0,0.0,0.0833,0.1239,0.1612,0.0568,0.0508,0.1778,0.0519,0.0459,0.0227,0.2069,0.0189,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757,3.22,1,0,0,1,0,0
58522024.0,0.0,0.0,0.0087,0.9909,0.0,0.0226,0.1117,0.1201,0.0628,0.0283,0.142,0.1311,0.088,0.026,0.2426,0.0246,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841,0.0,1,0,0,1,0,0
669840576.0,0.0067,0.0,0.005,1.0,0.0,0.0,0.9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0,1,0,1,0,0
710422464.0,0.0199,0.1,0.0054,0.9964,0.0,0.0708,0.0577,0.1658,0.0804,0.0374,0.1434,0.0869,0.1456,0.018,0.1336,0.0604,22.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683,1.17,1,0,0,1,0,0
314993024.0,0.0254,0.0,0.002,0.0,0.0,0.0823,0.0586,0.1167,0.098,0.0331,0.1648,0.117,0.1476,0.0337,0.1173,0.0309,19.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108,0.49,1,0,0,1,0,0
141882224.0,0.0006,2.45,0.0103,0.0,0.0,0.0421,0.0182,0.1867,0.0,0.1862,0.1897,0.0107,0.0924,0.0656,0.2085,0.0,22.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1698,0.0,0,0,1,0,1,0
32384802.0,0.0,0.0,0.0045,0.9928,0.0,0.1814,0.0,0.0,0.0041,0.1396,0.0,0.0,0.5705,0.0037,0.0542,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
3505979.0,0.0116,0.08,0.0048,0.0,0.0,0.0645,0.0707,0.138,0.0791,0.0168,0.0976,0.1105,0.2353,0.0277,0.1485,0.0114,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.54,1,0,0,1,0,0
